Estimate,Std. Error,df,t value,Pr(>|t|),Std_Coefficient,CI_low,CI_high,std_SE,var,between_var,within_var,between_var_std,within_var_std,n_group,n_all,vpc,type,x,y,m,model_spe,factor_no,intervention_no,moderation_no,ame_no,SE_no,z_no,p_no,lower_no,upper_no,factor_yes,intervention_yes,moderation_yes,ame_yes,SE_yes,z_yes,p_yes,lower_yes,upper_yes
-0.000608985,0.029820334,1662.897074,-0.020421799,0.983709344,-0.001260184,-0.122211215,0.119690847,0.061710391,prepost_b_daPost:moderationYes,0.011760957,0.009000434,0.108447946,0.094870619,1863,164855,0.56648212,comment|video|creator,treatment,cm_knowledge_application,engagement_large,moderation,,,,,,,,,,,,,,,,,,
0.038604564,0.051688095,1844.772956,0.746875348,0.455233984,0.079888539,-0.129757918,0.289534996,0.106963658,interventionC+M:prepost_b_daPost:moderationYes,0.011760957,0.009000434,0.108447946,0.094870619,1863,164855,0.56648212,comment|video|creator,treatment,cm_knowledge_application,engagement_large,moderation,,,,,,,,,,,,,,,,,,
0.031461789,0.041043068,1491.370132,0.766555484,0.443467169,0.065107145,-0.101363209,0.231577499,0.084934791,interventionMO:prepost_b_daPost:moderationYes,0.011760957,0.009000434,0.108447946,0.094870619,1863,164855,0.56648212,comment|video|creator,treatment,cm_knowledge_application,engagement_large,moderation,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_knowledge_application,engagement_large,,prepost_b_daPost,Control,No,-0.010122822,0.023853676,-0.424371591,0.671294836,-0.056875168,0.036629524,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_knowledge_application,engagement_large,,prepost_b_daPost,C+M,No,-0.009656327,0.01322073,-0.730392901,0.465150056,-0.035568482,0.016255827,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_knowledge_application,engagement_large,,prepost_b_daPost,MO,No,-0.00545858,0.011949899,-0.456788806,0.647822853,-0.028879951,0.017962791,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_knowledge_application,engagement_large,,prepost_b_daPost,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_knowledge_application,engagement_large,,prepost_b_daPost,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_knowledge_application,engagement_large,,prepost_b_daPost,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_knowledge_application,engagement_large,,,,,,,,,,,prepost_b_daPost,Control,Yes,-0.010731807,0.017895654,-0.599687908,0.548714248,-0.045806645,0.02434303
,,,,,,,,,,,,,,,,,,,cm_knowledge_application,engagement_large,,,,,,,,,,,prepost_b_daPost,C+M,Yes,0.028339252,0.040095126,0.706800408,0.479690521,-0.050245752,0.106924256
,,,,,,,,,,,,,,,,,,,cm_knowledge_application,engagement_large,,,,,,,,,,,prepost_b_daPost,MO,Yes,0.025394224,0.025543708,0.994147897,0.32015087,-0.024670524,0.075458972
,,,,,,,,,,,,,,,,,,,cm_knowledge_application,engagement_large,,,,,,,,,,,prepost_b_daPost,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_knowledge_application,engagement_large,,,,,,,,,,,prepost_b_daPost,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_knowledge_application,engagement_large,,,,,,,,,,,prepost_b_daPost,,,,,,,,
0.232404008,0.034803294,50.5772222,6.677643979,1.82E-08,-0.288026963,-0.429190291,-0.146863636,0.072022901,(Intercept),0.011721278,0.010581035,0.108264851,0.102864158,1863,164855,0.525563336,comment|video|creator,treatment,cm_knowledge_application,lgbtq,moderation,,,,,,,,,,,,,,,,,,
0.041827891,0.044023762,49.88602646,0.95012078,0.346631448,0.086559147,-0.09200272,0.265121013,0.091103998,interventionC+M,0.011721278,0.010581035,0.108264851,0.102864158,1863,164855,0.525563336,comment|video|creator,treatment,cm_knowledge_application,lgbtq,moderation,,,,,,,,,,,,,,,,,,
0.052911762,0.049106966,48.95384697,1.077479753,0.28654705,0.109495934,-0.089683598,0.308675467,0.101623332,interventionMO,0.011721278,0.010581035,0.108264851,0.102864158,1863,164855,0.525563336,comment|video|creator,treatment,cm_knowledge_application,lgbtq,moderation,,,,,,,,,,,,,,,,,,
-0.01289404,0.017027818,1625.459767,-0.757233853,0.449019523,-0.026683028,-0.09574774,0.042381685,0.035237487,prepost_b_daPost,0.011721278,0.010581035,0.108264851,0.102864158,1863,164855,0.525563336,comment|video|creator,treatment,cm_knowledge_application,lgbtq,moderation,,,,,,,,,,,,,,,,,,
0.007851386,0.071686189,40.14280451,0.109524387,0.913332275,0.016248165,-0.27451378,0.30701011,0.148349568,moderationYes,0.011721278,0.010581035,0.108264851,0.102864158,1863,164855,0.525563336,comment|video|creator,treatment,cm_knowledge_application,lgbtq,moderation,,,,,,,,,,,,,,,,,,
0.007135245,0.021351138,1620.477724,0.334185699,0.738282678,0.014765735,-0.071834333,0.101365804,0.044184196,interventionC+M:prepost_b_daPost,0.011721278,0.010581035,0.108264851,0.102864158,1863,164855,0.525563336,comment|video|creator,treatment,cm_knowledge_application,lgbtq,moderation,,,,,,,,,,,,,,,,,,
0.004349328,0.020485411,1462.655613,0.212313446,0.831892089,0.009000537,-0.07408815,0.092089224,0.042392655,interventionMO:prepost_b_daPost,0.011721278,0.010581035,0.108264851,0.102864158,1863,164855,0.525563336,comment|video|creator,treatment,cm_knowledge_application,lgbtq,moderation,,,,,,,,,,,,,,,,,,
-0.147189564,0.134760814,40.96102382,-1.092228219,0.281115466,-0.304595285,-0.851190273,0.241999702,0.278878071,interventionC+M:moderationYes,0.011721278,0.010581035,0.108264851,0.102864158,1863,164855,0.525563336,comment|video|creator,treatment,cm_knowledge_application,lgbtq,moderation,,,,,,,,,,,,,,,,,,
-0.121928241,0.114488427,44.61187959,-1.064983108,0.292613872,-0.252319185,-0.716688387,0.212050017,0.236925676,interventionMO:moderationYes,0.011721278,0.010581035,0.108264851,0.102864158,1863,164855,0.525563336,comment|video|creator,treatment,cm_knowledge_application,lgbtq,moderation,,,,,,,,,,,,,,,,,,
0.007454165,0.031407138,1650.876089,0.237339837,0.812422609,0.015425641,-0.111961487,0.142812768,0.06499415,prepost_b_daPost:moderationYes,0.011721278,0.010581035,0.108264851,0.102864158,1863,164855,0.525563336,comment|video|creator,treatment,cm_knowledge_application,lgbtq,moderation,,,,,,,,,,,,,,,,,,
-0.002831275,0.064853801,3191.553541,-0.043656274,0.965181125,-0.005858996,-0.268905529,0.257187536,0.134208895,interventionC+M:prepost_b_daPost:moderationYes,0.011721278,0.010581035,0.108264851,0.102864158,1863,164855,0.525563336,comment|video|creator,treatment,cm_knowledge_application,lgbtq,moderation,,,,,,,,,,,,,,,,,,
0.073756156,0.047940501,1349.633431,1.538493644,0.124162364,0.152631541,-0.041814789,0.347077871,0.099208406,interventionMO:prepost_b_daPost:moderationYes,0.011721278,0.010581035,0.108264851,0.102864158,1863,164855,0.525563336,comment|video|creator,treatment,cm_knowledge_application,lgbtq,moderation,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_knowledge_application,lgbtq,,prepost_b_daPost,Control,No,-0.01289404,0.017027818,-0.757233853,0.448909772,-0.04626795,0.020479869,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_knowledge_application,lgbtq,,prepost_b_daPost,C+M,No,-0.005758795,0.012881169,-0.447070862,0.654823896,-0.031005422,0.019487831,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_knowledge_application,lgbtq,,prepost_b_daPost,MO,No,-0.008544712,0.011388832,-0.750271115,0.453091436,-0.030866413,0.013776989,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_knowledge_application,lgbtq,,prepost_b_daPost,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_knowledge_application,lgbtq,,prepost_b_daPost,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_knowledge_application,lgbtq,,prepost_b_daPost,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_knowledge_application,lgbtq,,,,,,,,,,,prepost_b_daPost,Control,Yes,-0.005439875,0.026390561,-0.206129572,0.836689699,-0.057164425,0.046284674
,,,,,,,,,,,,,,,,,,,cm_knowledge_application,lgbtq,,,,,,,,,,,prepost_b_daPost,C+M,Yes,-0.001135906,0.055260136,-0.020555605,0.983600155,-0.109443782,0.107171971
,,,,,,,,,,,,,,,,,,,cm_knowledge_application,lgbtq,,,,,,,,,,,prepost_b_daPost,MO,Yes,0.072665609,0.034382813,2.113428261,0.034564129,0.005276534,0.140054685
,,,,,,,,,,,,,,,,,,,cm_knowledge_application,lgbtq,,,,,,,,,,,prepost_b_daPost,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_knowledge_application,lgbtq,,,,,,,,,,,prepost_b_daPost,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_knowledge_application,lgbtq,,,,,,,,,,,prepost_b_daPost,,,,,,,,
0.22783802,0.041828016,49.35268278,5.447019526,1.61E-06,-0.297475453,-0.467129991,-0.127820914,0.086559393,(Intercept),0.011765156,0.009737898,0.108467302,0.098680787,1863,164855,0.547138838,comment|video|creator,treatment,cm_knowledge_application,licensed,moderation,,,,,,,,,,,,,,,,,,
0.088922839,0.060435351,56.21286862,1.471371268,0.14676711,0.184017476,-0.061108419,0.429143371,0.125065612,interventionC+M,0.011765156,0.009737898,0.108467302,0.098680787,1863,164855,0.547138838,comment|video|creator,treatment,cm_knowledge_application,licensed,moderation,,,,,,,,,,,,,,,,,,
0.16564555,0.091577103,42.43919518,1.808809686,0.077568673,0.342787313,-0.028649729,0.714224355,0.189510786,interventionMO,0.011765156,0.009737898,0.108467302,0.098680787,1863,164855,0.547138838,comment|video|creator,treatment,cm_knowledge_application,licensed,moderation,,,,,,,,,,,,,,,,,,
-0.005867898,0.024741748,1577.260458,-0.237165881,0.812558904,-0.012143068,-0.112495391,0.088209255,0.05120073,prepost_b_daPost,0.011765156,0.009737898,0.108467302,0.098680787,1863,164855,0.547138838,comment|video|creator,treatment,cm_knowledge_application,licensed,moderation,,,,,,,,,,,,,,,,,,
0.012785219,0.058999362,44.04932488,0.216700962,0.829441914,0.026457745,-0.212843856,0.265759347,0.122094001,moderationYes,0.011765156,0.009737898,0.108467302,0.098680787,1863,164855,0.547138838,comment|video|creator,treatment,cm_knowledge_application,licensed,moderation,,,,,,,,,,,,,,,,,,
-0.038862366,0.038556688,1517.472035,-1.007928029,0.313649704,-0.080422056,-0.236807665,0.075963552,0.079789456,interventionC+M:prepost_b_daPost,0.011765156,0.009737898,0.108467302,0.098680787,1863,164855,0.547138838,comment|video|creator,treatment,cm_knowledge_application,licensed,moderation,,,,,,,,,,,,,,,,,,
0.007264907,0.028497492,1393.446519,0.254931438,0.798813673,0.015034028,-0.10055156,0.130619616,0.058972889,interventionMO:prepost_b_daPost,0.011765156,0.009737898,0.108467302,0.098680787,1863,164855,0.547138838,comment|video|creator,treatment,cm_knowledge_application,licensed,moderation,,,,,,,,,,,,,,,,,,
-0.082459355,0.080014552,48.10658133,-1.030554477,0.307903395,-0.1706418,-0.495181038,0.153897438,0.165583071,interventionC+M:moderationYes,0.011765156,0.009737898,0.108467302,0.098680787,1863,164855,0.547138838,comment|video|creator,treatment,cm_knowledge_application,licensed,moderation,,,,,,,,,,,,,,,,,,
-0.151478133,0.106198393,42.5218801,-1.426369356,0.161063029,-0.313469064,-0.744210107,0.117271978,0.219768263,interventionMO:moderationYes,0.011765156,0.009737898,0.108467302,0.098680787,1863,164855,0.547138838,comment|video|creator,treatment,cm_knowledge_application,licensed,moderation,,,,,,,,,,,,,,,,,,
-0.007196194,0.030344998,1605.667298,-0.237145979,0.812573795,-0.014891869,-0.137970927,0.108187188,0.06279613,prepost_b_daPost:moderationYes,0.011765156,0.009737898,0.108467302,0.098680787,1863,164855,0.547138838,comment|video|creator,treatment,cm_knowledge_application,licensed,moderation,,,,,,,,,,,,,,,,,,
0.054931105,0.044583839,1562.50121,1.232085576,0.218102494,0.113674833,-0.067156849,0.294506515,0.09226208,interventionC+M:prepost_b_daPost:moderationYes,0.011765156,0.009737898,0.108467302,0.098680787,1863,164855,0.547138838,comment|video|creator,treatment,cm_knowledge_application,licensed,moderation,,,,,,,,,,,,,,,,,,
0.002895902,0.037465844,1476.427164,0.077294449,0.93839978,0.005992856,-0.145968289,0.157954001,0.077532052,interventionMO:prepost_b_daPost:moderationYes,0.011765156,0.009737898,0.108467302,0.098680787,1863,164855,0.547138838,comment|video|creator,treatment,cm_knowledge_application,licensed,moderation,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_knowledge_application,licensed,,prepost_b_daPost,Control,No,-0.005867898,0.024741748,-0.237165881,0.812528104,-0.054360834,0.042625037,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_knowledge_application,licensed,,prepost_b_daPost,C+M,No,-0.044730265,0.029571339,-1.512622245,0.13037564,-0.102689024,0.013228494,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_knowledge_application,licensed,,prepost_b_daPost,MO,No,0.001397008,0.014140473,0.098795014,0.921301027,-0.026317809,0.029111825,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_knowledge_application,licensed,,prepost_b_daPost,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_knowledge_application,licensed,,prepost_b_daPost,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_knowledge_application,licensed,,prepost_b_daPost,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_knowledge_application,licensed,,,,,,,,,,,prepost_b_daPost,Control,Yes,-0.013064093,0.017568859,-0.74359368,0.457122328,-0.047498424,0.021370239
,,,,,,,,,,,,,,,,,,,cm_knowledge_application,licensed,,,,,,,,,,,prepost_b_daPost,C+M,Yes,0.003004646,0.01387212,0.216596021,0.828523187,-0.02418421,0.030193502
,,,,,,,,,,,,,,,,,,,cm_knowledge_application,licensed,,,,,,,,,,,prepost_b_daPost,MO,Yes,-0.002903284,0.016820153,-0.172607486,0.862959967,-0.035870179,0.03006361
,,,,,,,,,,,,,,,,,,,cm_knowledge_application,licensed,,,,,,,,,,,prepost_b_daPost,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_knowledge_application,licensed,,,,,,,,,,,prepost_b_daPost,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_knowledge_application,licensed,,,,,,,,,,,prepost_b_daPost,,,,,,,,
0.23858495,0.029923435,45.75311008,7.973180545,3.36E-10,-0.275235657,-0.396604985,-0.153866329,0.06192381,(Intercept),0.011786893,0.008757762,0.108567457,0.093582913,1863,164855,0.57372066,comment|video|creator,treatment,cm_knowledge_application,coaching,moderation,,,,,,,,,,,,,,,,,,
0.027969227,0.039394218,46.64680118,0.709983068,0.481248998,0.057879717,-0.101903064,0.217662497,0.081522726,interventionC+M,0.011786893,0.008757762,0.108567457,0.093582913,1863,164855,0.57372066,comment|video|creator,treatment,cm_knowledge_application,coaching,moderation,,,,,,,,,,,,,,,,,,
0.008193473,0.043724798,49.93807161,0.187387314,0.852116261,0.016955637,-0.160391956,0.19430323,0.090484464,interventionMO,0.011786893,0.008757762,0.108567457,0.093582913,1863,164855,0.57372066,comment|video|creator,treatment,cm_knowledge_application,coaching,moderation,,,,,,,,,,,,,,,,,,
-0.010653527,0.015177733,1587.53596,-0.70191823,0.48283305,-0.022046482,-0.083607244,0.039514279,0.031408898,prepost_b_daPost,0.011786893,0.008757762,0.108567457,0.093582913,1863,164855,0.57372066,comment|video|creator,treatment,cm_knowledge_application,coaching,moderation,,,,,,,,,,,,,,,,,,
-0.029685397,0.090364849,53.50292772,-0.328506014,0.743811404,-0.061431128,-0.427950554,0.305088298,0.18700177,moderationYes,0.011786893,0.008757762,0.108567457,0.093582913,1863,164855,0.57372066,comment|video|creator,treatment,cm_knowledge_application,coaching,moderation,,,,,,,,,,,,,,,,,,
0.005759396,0.019822955,1621.067732,0.290541762,0.77143897,0.011918538,-0.06848321,0.092320287,0.041021753,interventionC+M:prepost_b_daPost,0.011786893,0.008757762,0.108567457,0.093582913,1863,164855,0.57372066,comment|video|creator,treatment,cm_knowledge_application,coaching,moderation,,,,,,,,,,,,,,,,,,
0.008734558,0.022623857,1570.448158,0.386077335,0.699491691,0.018075359,-0.073686823,0.109837541,0.046817956,interventionMO:prepost_b_daPost,0.011786893,0.008757762,0.108567457,0.093582913,1863,164855,0.57372066,comment|video|creator,treatment,cm_knowledge_application,coaching,moderation,,,,,,,,,,,,,,,,,,
0.038507939,0.123009969,55.29233126,0.313047306,0.755422506,0.079688595,-0.419239281,0.578616472,0.254557848,interventionC+M:moderationYes,0.011786893,0.008757762,0.108567457,0.093582913,1863,164855,0.57372066,comment|video|creator,treatment,cm_knowledge_application,coaching,moderation,,,,,,,,,,,,,,,,,,
0.321385607,0.134436836,38.8829805,2.390606736,0.021761391,0.665077466,0.119802173,1.210352758,0.278204749,interventionMO:moderationYes,0.011786893,0.008757762,0.108567457,0.093582913,1863,164855,0.57372066,comment|video|creator,treatment,cm_knowledge_application,coaching,moderation,,,,,,,,,,,,,,,,,,
0.001045887,0.045905053,2075.471435,0.022783693,0.981825006,0.002164365,-0.184026162,0.188354893,0.094996215,prepost_b_daPost:moderationYes,0.011786893,0.008757762,0.108567457,0.093582913,1863,164855,0.57372066,comment|video|creator,treatment,cm_knowledge_application,coaching,moderation,,,,,,,,,,,,,,,,,,
-0.017281924,0.088957892,1915.036263,-0.194270836,0.845984425,-0.035763443,-0.396575951,0.325049065,0.184090045,interventionC+M:prepost_b_daPost:moderationYes,0.011786893,0.008757762,0.108567457,0.093582913,1863,164855,0.57372066,comment|video|creator,treatment,cm_knowledge_application,coaching,moderation,,,,,,,,,,,,,,,,,,
0.000551018,0.050889123,1877.787721,0.010827814,0.991361974,0.001140276,-0.205265599,0.207546151,0.105310282,interventionMO:prepost_b_daPost:moderationYes,0.011786893,0.008757762,0.108567457,0.093582913,1863,164855,0.57372066,comment|video|creator,treatment,cm_knowledge_application,coaching,moderation,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_knowledge_application,coaching,,prepost_b_daPost,Control,No,-0.010653527,0.015177733,-0.70191823,0.482730159,-0.040401336,0.019094282,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_knowledge_application,coaching,,prepost_b_daPost,C+M,No,-0.004894131,0.012750922,-0.383825649,0.701107676,-0.029885478,0.020097216,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_knowledge_application,coaching,,prepost_b_daPost,MO,No,-0.001918969,0.016777227,-0.114379383,0.908937057,-0.034801729,0.030963791,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_knowledge_application,coaching,,prepost_b_daPost,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_knowledge_application,coaching,,prepost_b_daPost,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_knowledge_application,coaching,,prepost_b_daPost,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_knowledge_application,coaching,,,,,,,,,,,prepost_b_daPost,Control,Yes,-0.009607641,0.043323323,-0.221766012,0.824496039,-0.094519793,0.075304512
,,,,,,,,,,,,,,,,,,,cm_knowledge_application,coaching,,,,,,,,,,,prepost_b_daPost,C+M,Yes,-0.021130168,0.075124208,-0.281269762,0.778503501,-0.16837091,0.126110574
,,,,,,,,,,,,,,,,,,,cm_knowledge_application,coaching,,,,,,,,,,,prepost_b_daPost,MO,Yes,-0.000322064,0.014175811,-0.022719285,0.981874193,-0.028106142,0.027462014
,,,,,,,,,,,,,,,,,,,cm_knowledge_application,coaching,,,,,,,,,,,prepost_b_daPost,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_knowledge_application,coaching,,,,,,,,,,,prepost_b_daPost,,,,,,,,
,,,,,,,,,,,,,,,,,,,cm_knowledge_application,coaching,,,,,,,,,,,prepost_b_daPost,,,,,,,,
0.054950981,0.025966857,164.8055091,2.116196862,0.035830157,-0.178260355,-0.340317801,-0.016202909,0.082683283,(Intercept),0.002805586,0.000778916,0.052967785,0.027909065,1863,164855,0.782698994,comment|video|creator,treatment,cm_knowledge_clarification,largefollow,moderation,,,,,,,,,,,,,,,,,,
-0.004245263,0.035107763,127.5793085,-0.120920917,0.903943912,-0.013517767,-0.232622918,0.205587383,0.111789575,interventionC+M,0.002805586,0.000778916,0.052967785,0.027909065,1863,164855,0.782698994,comment|video|creator,treatment,cm_knowledge_clarification,largefollow,moderation,,,,,,,,,,,,,,,,,,
0.021273681,0.033758538,154.3098714,0.630171864,0.529514214,0.067740128,-0.142944667,0.278424923,0.107493428,interventionMO,0.002805586,0.000778916,0.052967785,0.027909065,1863,164855,0.782698994,comment|video|creator,treatment,cm_knowledge_clarification,largefollow,moderation,,,,,,,,,,,,,,,,,,
-0.028055915,0.029724158,5069.63837,-0.943875844,0.345278076,-0.089335517,-0.274842542,0.096171507,0.094647485,prepost_b_daPost,0.002805586,0.000778916,0.052967785,0.027909065,1863,164855,0.782698994,comment|video|creator,treatment,cm_knowledge_clarification,largefollow,moderation,,,,,,,,,,,,,,,,,,
0.037898823,0.028340928,122.2288688,1.337247072,0.183625266,0.120677337,-0.056196445,0.297551119,0.090242721,moderationYes,0.002805586,0.000778916,0.052967785,0.027909065,1863,164855,0.782698994,comment|video|creator,treatment,cm_knowledge_clarification,largefollow,moderation,,,,,,,,,,,,,,,,,,
0.061453315,0.038407926,3390.907792,1.600016507,0.109688079,0.195679344,-0.044022615,0.435381303,0.122298267,interventionC+M:prepost_b_daPost,0.002805586,0.000778916,0.052967785,0.027909065,1863,164855,0.782698994,comment|video|creator,treatment,cm_knowledge_clarification,largefollow,moderation,,,,,,,,,,,,,,,,,,
0.081392652,0.034930133,3617.521117,2.330155801,0.019852645,0.259170172,0.041172902,0.477167443,0.111224324,interventionMO:prepost_b_daPost,0.002805586,0.000778916,0.052967785,0.027909065,1863,164855,0.782698994,comment|video|creator,treatment,cm_knowledge_clarification,largefollow,moderation,,,,,,,,,,,,,,,,,,
0.032888975,0.038193474,104.0002698,0.861115054,0.391155658,0.104724896,-0.13363788,0.343087671,0.121615003,interventionC+M:moderationYes,0.002805586,0.000778916,0.052967785,0.027909065,1863,164855,0.782698994,comment|video|creator,treatment,cm_knowledge_clarification,largefollow,moderation,,,,,,,,,,,,,,,,,,
